id,name,type,parentId
320671,Nan Tong Jing Ji Ji Shu Kai Fa Qu,4,320600
320681,Qi Dong Shi,4,320600
320682,Ru Gao Shi,4,320600
320685,Hai An Shi,4,320600
320703,Lian Yun Qu,4,320700
320706,Hai Zhou Qu,4,320700
320707,Gan Yu Qu,4,320700
320722,Dong Hai Xian,4,320700
320723,Guan Yun Xian,4,320700
320724,Guan Nan Xian,4,320700
320771,Lian Yun Gang Jing Ji Ji Shu Kai Fa Qu,4,320700
320772,Lian Yun Gang Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,320700
320803,Huai An Qu,4,320800
320804,Huai Yin Qu,4,320800
320812,Qing Jiang Pu Qu,4,320800
320813,Hong Ze Qu,4,320800
320826,Lian Shui Xian,4,320800
320830,Xu Yi Xian,4,320800
320831,Jin Hu Xian,4,320800
320871,Huai An Jing Ji Ji Shu Kai Fa Qu,4,320800
320902,Ting Hu Qu,4,320900
320903,Yan Dou Qu,4,320900
320904,Da Feng Qu,4,320900
320921,Xiang Shui Xian,4,320900
320922,Bin Hai Xian,4,320900
320923,Fu Ning Xian,4,320900
320924,She Yang Xian,4,320900
320925,Jian Hu Xian,4,320900
320971,Yan Cheng Jing Ji Ji Shu Kai Fa Qu,4,320900
320981,Dong Tai Shi,4,320900
321002,Guang Ling Qu,4,321000
321003,Han Jiang Qu,4,321000
321012,Jiang Du Qu,4,321000
321023,Bao Ying Xian,4,321000
321071,Yang Zhou Jing Ji Ji Shu Kai Fa Qu,4,321000
321081,Yi Zheng Shi,4,321000
321084,Gao You Shi,4,321000
321102,Jing Kou Qu,4,321100
321111,Run Zhou Qu,4,321100
321112,Dan Tu Qu,4,321100
321171,Zhen Jiang Xin Qu,4,321100
321181,Dan Yang Shi,4,321100
321182,Yang Zhong Shi,4,321100
321183,Ju Rong Shi,4,321100
321202,Hai Ling Qu,4,321200
321203,Gao Gang Qu,4,321200
321204,Jiang Yan Qu,4,321200
321271,Tai Zhou Yi Yao Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,321200
321281,Xing Hua Shi,4,321200
321282,Jing Jiang Shi,4,321200
321283,Tai Xing Shi,4,321200
321302,Su Cheng Qu,4,321300
321311,Su Yu Qu,4,321300
321322,Shu Yang Xian,4,321300
321323,Si Yang Xian,4,321300
321324,Si Hong Xian,4,321300
321371,Su Qian Jing Ji Ji Shu Kai Fa Qu,4,321300
330102,Shang Cheng Qu,4,330100
330105,Gong Shu Qu,4,330100
330106,Xi Hu Qu,4,330100
330108,Bin Jiang Qu,4,330100
330109,Xiao Shan Qu,4,330100
330110,Yu Hang Qu,4,330100
330111,Fu Yang Qu,4,330100
330112,Lin An Qu,4,330100
330113,Lin Ping Qu,4,330100
330114,Qian Tang Qu,4,330100
330122,Tong Lu Xian,4,330100
330127,Chun An Xian,4,330100
330182,Jian De Shi,4,330100
330203,Hai Shu Qu,4,330200
330205,Jiang Bei Qu,4,330200
330206,Bei Lun Qu,4,330200
330211,Zhen Hai Qu,4,330200
330212,Yin Zhou Qu,4,330200
330213,Feng Hua Qu,4,330200
330225,Xiang Shan Xian,4,330200
330226,Ning Hai Xian,4,330200
330281,Yu Yao Shi,4,330200
330282,Ci Xi Shi,4,330200
330302,Lu Cheng Qu,4,330300
330303,Long Wan Qu,4,330300
330304,Ou Hai Qu,4,330300
330305,Dong Tou Qu,4,330300
330324,Yong Jia Xian,4,330300
330326,Ping Yang Xian,4,330300
330327,Cang Nan Xian,4,330300
330328,Wen Cheng Xian,4,330300
330329,Tai Shun Xian,4,330300
330371,Wen Zhou Jing Ji Ji Shu Kai Fa Qu,4,330300
330381,Rui An Shi,4,330300
330382,Yue Qing Shi,4,330300
330383,Long Gang Shi,4,330300
330402,Nan Hu Qu,4,330400
330411,Xiu Zhou Qu,4,330400
330421,Jia Shan Xian,4,330400
330424,Hai Yan Xian,4,330400
330481,Hai Ning Shi,4,330400
330482,Ping Hu Shi,4,330400
330483,Tong Xiang Shi,4,330400
330502,Wu Xing Qu,4,330500
330503,Nan Xun Qu,4,330500
330521,De Qing Xian,4,330500
330522,Chang Xing Xian,4,330500
330523,An Ji Xian,4,330500
330602,Yue Cheng Qu,4,330600
330603,Ke Qiao Qu,4,330600
330604,Shang Yu Qu,4,330600
330624,Xin Chang Xian,4,330600
330681,Zhu Ji Shi,4,330600
330683,Sheng Zhou Shi,4,330600
330702,Wu Cheng Qu,4,330700
330703,Jin Dong Qu,4,330700
330723,Wu Yi Xian,4,330700
330726,Pu Jiang Xian,4,330700
330727,Pan An Xian,4,330700
330781,Lan Xi Shi,4,330700
330782,Yi Wu Shi,4,330700
330783,Dong Yang Shi,4,330700
330784,Yong Kang Shi,4,330700
330802,Ke Cheng Qu,4,330800
330803,Qu Jiang Qu,4,330800
330822,Chang Shan Xian,4,330800
330824,Kai Hua Xian,4,330800
330825,Long You Xian,4,330800
330881,Jiang Shan Shi,4,330800
330902,Ding Hai Qu,4,330900
330903,Pu Tuo Qu,4,330900
330921,Dai Shan Xian,4,330900
330922,Sheng Si Xian,4,330900
331002,Jiao Jiang Qu,4,331000
331003,Huang Yan Qu,4,331000
331004,Lu Qiao Qu,4,331000
331022,San Men Xian,4,331000
331023,Tian Tai Xian,4,331000
331024,Xian Ju Xian,4,331000
331081,Wen Ling Shi,4,331000
331082,Lin Hai Shi,4,331000
331083,Yu Huan Shi,4,331000
331102,Lian Dou Qu,4,331100
331121,Qing Tian Xian,4,331100
331122,Jin Yun Xian,4,331100
331123,Sui Chang Xian,4,331100
331124,Song Yang Xian,4,331100
331125,Yun He Xian,4,331100
331126,Qing Yuan Xian,4,331100
331127,Jing Ning She Zu Zi Zhi Xian,4,331100
331181,Long Quan Shi,4,331100
340102,Yao Hai Qu,4,340100
340103,Lu Yang Qu,4,340100
340104,Shu Shan Qu,4,340100
340111,Bao He Qu,4,340100
340121,Zhang Feng Xian,4,340100
340122,Fei Dong Xian,4,340100
340123,Fei Xi Xian,4,340100
340124,Lu Jiang Xian,4,340100
340171,He Fei Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,340100
340172,He Fei Jing Ji Ji Shu Kai Fa Qu,4,340100
340173,He Fei Xin Zhan Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,340100
340181,Chao Hu Shi,4,340100
340202,Jing Hu Qu,4,340200
340207,Jiu Jiang Qu,4,340200
340209,Yi Jiang Qu,4,340200
340210,Wan Zhi Qu,4,340200
340212,Fan Chang Qu,4,340200
340223,Nan Ling Xian,4,340200
340271,Wu Hu Jing Ji Ji Shu Kai Fa Qu,4,340200
340272,An Hui Wu Hu San Shan Jing Ji Kai Fa Qu,4,340200
340281,Wu Wei Shi,4,340200
340302,Long Zi Hu Qu,4,340300
340303,Bang Shan Qu,4,340300
340304,Yu Hui Qu,4,340300
340311,Huai Shang Qu,4,340300
340321,Huai Yuan Xian,4,340300
340322,Wu He Xian,4,340300
340323,Gu Zhen Xian,4,340300
340371,Beng Bu Shi Gao Xin Ji Shu Kai Fa Qu,4,340300
340372,Beng Bu Shi Jing Ji Kai Fa Qu,4,340300
340402,Da Tong Qu,4,340400
340403,Tian Jia An Qu,4,340400
340404,Xie Jia Ji Qu,4,340400
340405,Ba Gong Shan Qu,4,340400
340406,Pan Ji Qu,4,340400
340421,Feng Tai Xian,4,340400
340422,Shou Xian,4,340400
340503,Hua Shan Qu,4,340500
340504,Yu Shan Qu,4,340500
340506,Bo Wang Qu,4,340500
340521,Dang Tu Xian,4,340500
340522,Han Shan Xian,4,340500
340523,He Xian,4,340500
340602,Du Ji Qu,4,340600
340603,Xiang Shan Qu,4,340600
340604,Lie Shan Qu,4,340600
340621,Sui Xi Xian,4,340600
340705,Tong Guan Qu,4,340700
340706,Yi An Qu,4,340700
340711,Jiao Qu,4,340700
340722,Zong Yang Xian,4,340700
340802,Ying Jiang Qu,4,340800
340803,Da Guan Qu,4,340800
340811,Yi Xiu Qu,4,340800
340822,Huai Ning Xian,4,340800
340825,Tai Hu Xian,4,340800
340826,Su Song Xian,4,340800
340827,Wang Jiang Xian,4,340800
340828,Yue Xi Xian,4,340800
340871,An Hui An Qing Jing Ji Kai Fa Qu,4,340800
340881,Tongcity,4,340800
340882,Qian Shan Shi,4,340800
341002,Tun Xi Qu,4,341000
341003,Huang Shan Qu,4,341000
341004,Hui Zhou Qu,4,341000
341021,She Xian,4,341000
341022,Xiu Ning Xian,4,341000
341023,Yi Xian,4,341000
341024,Qi Men Xian,4,341000
341102,Lang Ya Qu,4,341100
341103,Nan Qiao Qu,4,341100
341122,Lai An Xian,4,341100
341124,Quan Jiao Xian,4,341100
341125,Ding Yuan Xian,4,341100
341126,Feng Yang Xian,4,341100
341171,Zhong Xin Su Chu Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,341100
341172,Chu Zhou Jing Ji Ji Shu Kai Fa Qu,4,341100
341181,Tian Zhang Shi,4,341100
341182,Ming Guang Shi,4,341100
341202,Ying Zhou Qu,4,341200
341203,Ying Dong Qu,4,341200
341204,Ying Quan Qu,4,341200
341221,Lin Quan Xian,4,341200
341222,Tai He Xian,4,341200
341225,Fu Nan Xian,4,341200
341226,Ying Shang Xian,4,341200
341271,Fu Yang He Fei Xian Dai Chan Ye Yuan Qu,4,341200
341272,Fu Yang Jing Ji Ji Shu Kai Fa Qu,4,341200
341282,Jie Shou Shi,4,341200
341302,Yong Qiao Qu,4,341300
341321,Dang Shan Xian,4,341300
341322,Xiao Xian,4,341300
341323,Ling Bi Xian,4,341300
341324,Si Xian,4,341300
341371,Su Zhou Ma An Shan Xian Dai Chan Ye Yuan Qu,4,341300
341372,Su Zhou Jing Ji Ji Shu Kai Fa Qu,4,341300
341502,Jin An Qu,4,341500
341503,Yu An Qu,4,341500
341504,Ye Ji Qu,4,341500
341522,Huo Qiu Xian,4,341500
341523,Shu Cheng Xian,4,341500
341524,Jin Zhai Xian,4,341500
341525,Huo Shan Xian,4,341500
341602,Qiao Cheng Qu,4,341600
341621,Wo Yang Xian,4,341600
341622,Meng Cheng Xian,4,341600
341623,Li Xin Xian,4,341600
341702,Gui Chi Qu,4,341700
341721,Dong Zhi Xian,4,341700
341722,Shi Tai Xian,4,341700
341723,Qing Yang Xian,4,341700
341802,Xuan Zhou Qu,4,341800
341821,Lang Xi Xian,4,341800
341823,Jing Xian,4,341800
341824,Ji Xi Xian,4,341800
341825,Jing De Xian,4,341800
341871,XuancityJing Ji Kai Fa Qu,4,341800
341881,Ning Guo Shi,4,341800
341882,Guang De Shi,4,341800
350102,Gu Lou Qu,4,350100
350103,Tai Jiang Qu,4,350100
350104,Cang Shan Qu,4,350100
350105,Ma Yi Qu,4,350100
350111,Jin An Qu,4,350100
350112,Chang Le Qu,4,350100
350121,Min Hou Xian,4,350100
350122,Lian Jiang Xian,4,350100
350123,Luo Yuan Xian,4,350100
350124,Min Qing Xian,4,350100
350125,Yong Tai Xian,4,350100
350128,Ping Tan Xian,4,350100
350181,Fu Qing Shi,4,350100
350203,Si Ming Qu,4,350200
350205,Hai Cang Qu,4,350200
350206,Hu Li Qu,4,350200
350211,Ji Mei Qu,4,350200
350212,Tong An Qu,4,350200
350213,Xiang An Qu,4,350200
350302,Cheng Xiang Qu,4,350300
350303,Han Jiang Qu,4,350300
350304,Li Cheng Qu,4,350300
350305,Xiu Yu Qu,4,350300
350322,Xian You Xian,4,350300
350404,San Yuan Qu,4,350400
350405,Sha Xian Qu,4,350400
350421,Ming Xi Xian,4,350400
350423,Qing Liu Xian,4,350400
350424,Ning Hua Xian,4,350400
350425,Da Tian Xian,4,350400
350426,You Xi Xian,4,350400
350428,Jiang Le Xian,4,350400
350429,Tai Ning Xian,4,350400
350430,Jian Ning Xian,4,350400
350481,Yong An Shi,4,350400
350502,Li Cheng Qu,4,350500
350503,Feng Ze Qu,4,350500
350504,Luo Jiang Qu,4,350500
350505,Quan Gang Qu,4,350500
350521,Hui An Xian,4,350500
350524,An Xi Xian,4,350500
350525,Yong Chun Xian,4,350500
350526,De Hua Xian,4,350500
350527,Jin Men Xian,4,350500
350581,Shi Shi Shi,4,350500
350582,Jin Jiang Shi,4,350500
350583,Nan An Shi,4,350500
350602,Xiang Cheng Qu,4,350600
350603,Long Wen Qu,4,350600
350604,Long Hai Qu,4,350600
350605,Zhang Tai Qu,4,350600
350622,Yun Xiao Xian,4,350600
350623,Zhang Pu Xian,4,350600
350624,Zhao An Xian,4,350600
350626,Dong Shan Xian,4,350600
350627,Nan Jing Xian,4,350600
350628,Ping He Xian,4,350600
350629,Hua An Xian,4,350600
350702,Yan Ping Qu,4,350700
350703,Jian Yang Qu,4,350700
350721,Shun Chang Xian,4,350700
350722,Pu Cheng Xian,4,350700
350723,Guang Ze Xian,4,350700
350724,Song Xi Xian,4,350700
350725,Zheng He Xian,4,350700
350781,Shao Wu Shi,4,350700
350782,Wu Yi Shan Shi,4,350700
350783,Jian Ou Shi,4,350700
350802,Xin Luo Qu,4,350800
350803,Yong Ding Qu,4,350800
350821,Chang Ting Xian,4,350800
350823,Shang Hang Xian,4,350800
350824,Wu Ping Xian,4,350800
350825,Lian Cheng Xian,4,350800
350881,Zhang Ping Shi,4,350800
350902,Jiao Cheng Qu,4,350900
350921,Xia Pu Xian,4,350900
350922,Gu Tian Xian,4,350900
350923,Ping Nan Xian,4,350900
350924,Shou Ning Xian,4,350900
350925,weekNing Xian,4,350900
350926,Zhe Rong Xian,4,350900
350981,Fu An Shi,4,350900
350982,Fu Ding Shi,4,350900
360102,Dong Hu Qu,4,360100
360103,Xi Hu Qu,4,360100
360104,Qing Yun Pu Qu,4,360100
360111,Qing Shan Hu Qu,4,360100
360112,Xin Jian Qu,4,360100
360113,Hong Gu Tan Qu,4,360100
360121,Nan Chang Xian,4,360100
360123,An Yi Xian,4,360100
360124,Jin Xian Xian,4,360100
360202,Chang Jiang Qu,4,360200
360203,Zhu Shan Qu,4,360200
360222,Fu Liang Xian,4,360200
360281,Le Ping Shi,4,360200
360302,An Yuan Qu,4,360300
360313,Xiang Dong Qu,4,360300
360321,Lian Hua Xian,4,360300
360322,Shang Li Xian,4,360300
360323,Lu Xi Xian,4,360300
360402,Lian Xi Qu,4,360400
360403,Xun Yang Qu,4,360400
360404,Chai Sang Qu,4,360400
360423,Wu Ning Xian,4,360400
360424,Xiu Shui Xian,4,360400
360425,Yong Xiu Xian,4,360400
360426,De An Xian,4,360400
360428,Dou Chang Xian,4,360400
360429,Hu Kou Xian,4,360400
360430,Peng Ze Xian,4,360400
360481,Rui Chang Shi,4,360400
360482,Gong Qingcity,4,360400
360483,Lu Shan Shi,4,360400
360502,Yu Shui Qu,4,360500
360521,Fen Yi Xian,4,360500
360602,monthHu Qu,4,360600
360603,Yu Jiang Qu,4,360600
360681,Gui Xi Shi,4,360600
360702,Zhang Gong Qu,4,360700
360703,Nan Kang Qu,4,360700
360704,Gan Xian Qu,4,360700
360722,Xin Feng Xian,4,360700
360723,Da Yu Xian,4,360700
360724,Shang You Xian,4,360700
360725,Chong Yi Xian,4,360700
360726,An Yuan Xian,4,360700
360728,Ding Nan Xian,4,360700
360729,Quan Nan Xian,4,360700
360730,Ning Dou Xian,4,360700
360731,Yu Dou Xian,4,360700
360732,Xing Guo Xian,4,360700
360733,Hui Chang Xian,4,360700
360734,Xun Wu Xian,4,360700
360735,Shi Cheng Xian,4,360700
360781,Rui Jin Shi,4,360700
360783,Long Nan Shi,4,360700
360802,Ji Zhou Qu,4,360800
360803,Qing Yuan Qu,4,360800
360821,Ji An Xian,4,360800
360822,Ji Shui Xian,4,360800
360823,Xia Jiang Xian,4,360800
360824,Xin Gan Xian,4,360800
360825,Yong Feng Xian,4,360800
360826,Tai He Xian,4,360800
360827,Sui Chuan Xian,4,360800
360828,Wan An Xian,4,360800
360829,An Fu Xian,4,360800
360830,Yong Xin Xian,4,360800
360881,Jing Gang Shan Shi,4,360800
360902,Yuan Zhou Qu,4,360900
360921,Feng Xin Xian,4,360900
360922,Wan Zai Xian,4,360900
360923,Shang Gao Xian,4,360900
360924,Yi Feng Xian,4,360900
360925,Jing An Xian,4,360900
360926,Tong Gu Xian,4,360900
360981,Fengcity,4,360900
360982,Zhang Shu Shi,4,360900
360983,Gao An Shi,4,360900
361002,Lin Chuan Qu,4,361000
361003,Dong Xiang Qu,4,361000
361021,Nan Cheng Xian,4,361000
361022,Li Chuan Xian,4,361000
361023,Nan Feng Xian,4,361000
361024,Chong Ren Xian,4,361000
361025,Le An Xian,4,361000
361026,Yi Huang Xian,4,361000
361027,Jin Xi Xian,4,361000
361028,Zi Xi Xian,4,361000
361030,Guang Chang Xian,4,361000
361102,Xin Zhou Qu,4,361100
361103,Guang Feng Qu,4,361100
361104,Guang Xin Qu,4,361100
361123,Yu Shan Xian,4,361100
361124,Yan Shan Xian,4,361100
361125,Heng Feng Xian,4,361100
361126,Yi Yang Xian,4,361100
361127,Yu Gan Xian,4,361100
361128,Po Yang Xian,4,361100
361129,WanyearXian,4,361100
361130,Wu Yuan Xian,4,361100
361181,De Xing Shi,4,361100
370102,Li Xia Qu,4,370100
370103,Shi Zhong Qu,4,370100
370104,Huai Yin Qu,4,370100
370105,Tian Qiao Qu,4,370100
370112,Li Cheng Qu,4,370100
370113,Zhang Qing Qu,4,370100
370114,Zhang Qiu Qu,4,370100
370115,Ji Yang Qu,4,370100
370116,Lai Wu Qu,4,370100
370117,Gang Cheng Qu,4,370100
370124,Ping Yin Xian,4,370100
370126,Shang He Xian,4,370100
370171,Ji Nan Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,370100
370202,Shi Nan Qu,4,370200
370203,Shi Bei Qu,4,370200
370211,Huang Dao Qu,4,370200
370212,Lao Shan Qu,4,370200
370213,Li Cang Qu,4,370200
370214,Cheng Yang Qu,4,370200
370215,Ji Mo Qu,4,370200
370271,Qing Dao Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,370200
370281,Jiao Zhou Shi,4,370200
370283,Ping Du Shi,4,370200
370285,Lai Xi Shi,4,370200
370302,Zi Chuan Qu,4,370300
370303,Zhang Dian Qu,4,370300
370304,Bo Shan Qu,4,370300
370305,Lin Zi Qu,4,370300
370306,weekCun Qu,4,370300
370321,Huan Tai Xian,4,370300
370322,Gao Qing Xian,4,370300
370323,Yi Yuan Xian,4,370300
370402,Shi Zhong Qu,4,370400
370403,Xue Cheng Qu,4,370400
370404,Yi Cheng Qu,4,370400
370405,Tai Er Zhuang Qu,4,370400
370406,Shan Ting Qu,4,370400
370481,Teng Zhou Shi,4,370400
370502,Dong Ying Qu,4,370500
370503,He Kou Qu,4,370500
370505,Ken Li Qu,4,370500
370522,Li Jin Xian,4,370500
370523,Guang Rao Xian,4,370500
370571,Dong Ying Jing Ji Ji Shu Kai Fa Qu,4,370500
370572,Dong Ying Gang Jing Ji Kai Fa Qu,4,370500
370602,Zhi Fu Qu,4,370600
370611,Fu Shan Qu,4,370600
370612,Mu Ping Qu,4,370600
370613,Lai Shan Qu,4,370600
370614,Peng Lai Qu,4,370600
370671,Yan Tai Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,370600
370672,Yan Tai Jing Ji Ji Shu Kai Fa Qu,4,370600
370681,Long Kou Shi,4,370600
370682,Lai Yang Shi,4,370600
370683,Lai Zhou Shi,4,370600
370685,Zhao Yuan Shi,4,370600
370686,Qi Xia Shi,4,370600
370687,Hai Yang Shi,4,370600
370702,Wei Cheng Qu,4,370700
370703,Han Ting Qu,4,370700
370704,Fang Zi Qu,4,370700
370705,Kui Wen Qu,4,370700
370724,Lin Qu Xian,4,370700
370725,Chang Le Xian,4,370700
370772,Wei Fang Bin Hai Jing Ji Ji Shu Kai Fa Qu,4,370700
370781,Qing Zhou Shi,4,370700
370782,Zhucity,4,370700
370783,Shou Guang Shi,4,370700
370784,An Qiu Shi,4,370700
370785,Gao Mi Shi,4,370700
370786,Chang Yi Shi,4,370700
370811,Ren Cheng Qu,4,370800
370812,Yan Zhou Qu,4,370800
370826,Wei Shan Xian,4,370800
370827,Yu Tai Xian,4,370800
370828,Jin Xiang Xian,4,370800
370829,Jia Xiang Xian,4,370800
370830,Wen Shang Xian,4,370800
370831,Si Shui Xian,4,370800
370832,Liang Shan Xian,4,370800
370871,Ji Ning Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,370800
370881,Qu Fu Shi,4,370800
370883,Zoucity,4,370800
370902,Tai Shan Qu,4,370900
370911,Dai Yue Qu,4,370900
370921,Ning Yang Xian,4,370900
370923,Dong Ping Xian,4,370900
370982,Xin Tai Shi,4,370900
370983,Feicity,4,370900
371002,Huan Cui Qu,4,371000
371003,Wen Deng Qu,4,371000
371071,Wei Hai Huo Ju Gao Ji Shu Chan Ye Kai Fa Qu,4,371000
371072,Wei Hai Jing Ji Ji Shu Kai Fa Qu,4,371000
371073,Wei Hai Lin Gang Jing Ji Ji Shu Kai Fa Qu,4,371000
371082,Rong Cheng Shi,4,371000
371083,Ru Shan Shi,4,371000
371102,Dong Gang Qu,4,371100
371103,Lan Shan Qu,4,371100
371121,Wu Lian Xian,4,371100
371122,Ju Xian,4,371100
371171,dayZhao Jing Ji Ji Shu Kai Fa Qu,4,371100
371302,Lan Shan Qu,4,371300
371311,Luo Zhuang Qu,4,371300
371312,He Dong Qu,4,371300
371321,Yi Nan Xian,4,371300
371322,Tan Cheng Xian,4,371300
371323,Yi Shui Xian,4,371300
371324,Lan Ling Xian,4,371300
371325,Fei Xian,4,371300
371326,Ping Yi Xian,4,371300
371327,Ju Nan Xian,4,371300
371328,Meng Yin Xian,4,371300
371329,Lin Shu Xian,4,371300
371371,Lin Yi Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,371300
371402,De Cheng Qu,4,371400
371403,Ling Cheng Qu,4,371400
371422,Ning Jin Xian,4,371400
371423,Qing Yun Xian,4,371400
371424,Lin Yi Xian,4,371400
371425,Qi He Xian,4,371400
371426,Ping Yuan Xian,4,371400
371427,Xia Jin Xian,4,371400
371428,Wu Cheng Xian,4,371400
371471,De Zhou Jing Ji Ji Shu Kai Fa Qu,4,371400
371472,De Zhou Yun He Jing Ji Kai Fa Qu,4,371400
371481,Le Ling Shi,4,371400
371482,Yucity,4,371400
371502,Dong Chang Fu Qu,4,371500
371503,Chi Ping Qu,4,371500
371521,Yang Gu Xian,4,371500
371522,Shen Xian,4,371500
371524,Dong E Xian,4,371500
371525,Guan Xian,4,371500
371526,Gao Tang Xian,4,371500
371581,Lin Qing Shi,4,371500
371602,Bin Cheng Qu,4,371600
371603,Zhan Hua Qu,4,371600
371621,Hui Min Xian,4,371600
371622,Yang Xin Xian,4,371600
371623,Wu Di Xian,4,371600
371625,Bo Xing Xian,4,371600
371681,Zou Ping Shi,4,371600
371702,Mu Dan Qu,4,371700
371703,Ding Tao Qu,4,371700
371721,Cao Xian,4,371700
371722,Dan Xian,4,371700
371723,Cheng Wu Xian,4,371700
371724,Ju Ye Xian,4,371700
371725,Yun Cheng Xian,4,371700
371726,Juan Cheng Xian,4,371700
371728,Dong Ming Xian,4,371700
371771,He Ze Jing Ji Ji Shu Kai Fa Qu,4,371700
371772,He Ze Gao Xin Ji Shu Kai Fa Qu,4,371700
410102,Zhong Yuan Qu,4,410100
410103,Er Qi Qu,4,410100
410104,Guan Cheng Hui Zu Qu,4,410100
410105,Jin Shui Qu,4,410100
410106,Shang Jie Qu,4,410100
410108,Hui Ji Qu,4,410100
410122,Zhong Mu Xian,4,410100
410171,Zheng Zhou Jing Ji Ji Shu Kai Fa Qu,4,410100
410172,Zheng Zhou Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,410100
410173,Zheng Zhou Hang Kong Gang Jing Ji Zong He Shi Yan Qu,4,410100
410181,Gong Yi Shi,4,410100
410182,Xing Yang Shi,4,410100
410183,Xin Mi Shi,4,410100
410184,Xin Zheng Shi,4,410100
410185,Deng Feng Shi,4,410100
410202,Long Ting Qu,4,410200
410203,Shun He Hui Zu Qu,4,410200
410204,Gu Lou Qu,4,410200
410205,Yu Wang Tai Qu,4,410200
410212,Xiang Fu Qu,4,410200
410221,Qi Xian,4,410200
410222,Tong Xu Xian,4,410200
410223,Wei Shi Xian,4,410200
410225,Lan Kao Xian,4,410200
410302,Lao Cheng Qu,4,410300
410303,Xi Gong Qu,4,410300
410304,Chan He Hui Zu Qu,4,410300
410305,Jian Xi Qu,4,410300
410307,Yan Shi Qu,4,410300
410308,Meng Jin Qu,4,410300
410311,Luo Long Qu,4,410300
410323,Xin An Xian,4,410300
410324,Luan Chuan Xian,4,410300
410325,Song Xian,4,410300
410326,Ru Yang Xian,4,410300
410327,Yi Yang Xian,4,410300
410328,Luo Ning Xian,4,410300
410329,Yi Chuan Xian,4,410300
410371,Luo Yang Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,410300
410402,Xin Hua Qu,4,410400
410403,Wei Dong Qu,4,410400
410404,Shi Long Qu,4,410400
410411,Zhan He Qu,4,410400
410421,Bao Feng Xian,4,410400
410422,Ye Xian,4,410400
410423,Lu Shan Xian,4,410400
410425,Jia Xian,4,410400
410471,Ping Ding Shan Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,410400
410472,Ping Ding Shan Shi Cheng Xiang Yi Ti Hua Shi Fan Qu,4,410400
410481,Wu Gang Shi,4,410400
410482,Ru Zhou Shi,4,410400
410502,Wen Feng Qu,4,410500
410503,Bei Guan Qu,4,410500
410505,Yin Dou Qu,4,410500
410506,Long An Qu,4,410500
410522,An Yang Xian,4,410500
410523,Tang Yin Xian,4,410500
410526,Hua Xian,4,410500
410527,Nei Huang Xian,4,410500
410571,An Yang Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,410500
410581,Lin Zhou Shi,4,410500
410602,He Shan Qu,4,410600
410603,Shan Cheng Qu,4,410600
410611,Qi Bin Qu,4,410600
410621,Jun Xian,4,410600
410622,Qi Xian,4,410600
410671,He Bi Jing Ji Ji Shu Kai Fa Qu,4,410600
410702,Hong Qi Qu,4,410700
410703,Wei Bin Qu,4,410700
410704,Feng Quan Qu,4,410700
410711,Mu Ye Qu,4,410700
410721,Xin Xiang Xian,4,410700
410724,Huo Jia Xian,4,410700
410725,Yuan Yang Xian,4,410700
410726,Yan Jin Xian,4,410700
410727,Feng Qiu Xian,4,410700
410771,Xin Xiang Gao Xin Ji Shu Chan Ye Kai Fa Qu,4,410700
410772,Xin Xiang Jing Ji Ji Shu Kai Fa Qu,4,410700
410773,Xin Xiang Shi Ping Yuan Cheng Xiang Yi Ti Hua Shi Fan Qu,4,410700
410781,Wei Hui Shi,4,410700
410782,Hui Xian Shi,4,410700
410783,Zhang Yuan Shi,4,410700
410802,Jie Fang Qu,4,410800
410803,Zhong Zhan Qu,4,410800
410804,Ma Cun Qu,4,410800
410811,Shan Yang Qu,4,410800
410821,Xiu Wu Xian,4,410800
410822,Bo Ai Xian,4,410800
410823,Wu Zhi Xian,4,410800
410825,Wen Xian,4,410800
410871,Jiao Zuo Cheng Xiang Yi Ti Hua Shi Fan Qu,4,410800
410882,Qin Yang Shi,4,410800
410883,Meng Zhou Shi,4,410800
410902,Hua Long Qu,4,410900
410922,Qing Feng Xian,4,410900
410923,Nan Yue Xian,4,410900
410926,Fan Xian,4,410900
410927,Tai Qian Xian,4,410900
410928,Pu Yang Xian,4,410900
410971,He Nan Pu Yang Gong Ye Yuan Qu,4,410900
410972,Pu Yang Jing Ji Ji Shu Kai Fa Qu,4,410900
411002,Wei Dou Qu,4,411000
411003,Jian An Qu,4,411000
411024,Yan Ling Xian,4,411000
411025,Xiang Cheng Xian,4,411000
411071,Xu Chang Jing Ji Ji Shu Kai Fa Qu,4,411000
411081,Yu Zhou Shi,4,411000
411082,Zhang Ge Shi,4,411000
411102,Yuan Hui Qu,4,411100
411103,Yan Cheng Qu,4,411100
411104,Zhao Ling Qu,4,411100
